CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
AT42-12,,,,CE02SHBP-LJ01D-05-ADCPTB104,6,1,2019-06-23T03:36:00,2020-08-12T21:24:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69826-00001,44.637156,-124.305859,,81,81,,,
AT42-12,,,,CE02SHBP-LJ01D-06-CTDBPN106,6,1,2019-06-23T03:36:00,2020-08-12T21:24:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69827-00002,44.637156,-124.305859,,81,81,,,
AT42-12,,,,CE02SHBP-LJ01D-06-DOSTAD106,6,1,2019-06-23T03:36:00,2020-08-12T21:24:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58320-00019,44.637156,-124.305859,,81,81,,,
AT42-12,,,,CE02SHBP-LJ01D-07-VEL3DC108,6,1,2019-06-23T03:36:00,2020-08-12T21:24:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69829-00001,44.637156,-124.305859,,81,81,,,
AT42-12,,,,CE02SHBP-LJ01D-08-OPTAAD106,6,1,2019-06-23T03:36:00,2020-08-12T21:24:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58332-00007,44.637156,-124.305859,,81,81,,,
AT42-12,,,,CE02SHBP-LJ01D-09-PCO2WB103,6,1,2019-06-23T03:36:00,2020-08-12T21:24:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-70570-00004,44.637156,-124.305859,,81,81,,,
AT42-12,,,,CE02SHBP-LJ01D-10-PHSEND103,6,1,2019-06-23T03:36:00,2020-08-12T21:24:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-70571-00004,44.637156,-124.305859,,81,81,,,
AT42-12,,,,CE02SHBP-LJ01D-11-HYDBBA106,6,1,2019-06-23T03:36:00,2020-08-12T21:24:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58324-00012,44.636988,-124.305700,,81,81,,,
AT42-12,,,,CE02SHBP-MJ01C-07-ZPLSCB101,5,1,2019-06-23T04:56:00,2020-08-12T20:00:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATOSU-63259-00001,44.637331,-124.305494,,81,81,,,
AT42-12,,,,CE02SHBP-MJ01C-08-CAMDSB107,6,1,2019-06-23T04:56:00,2020-08-12T19:45:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATAPL-58317-00002,44.637244,-124.305470,,82,82,,,
TN382,,,,CE02SHBP-LJ01D-05-ADCPTB104,7,1,2020-08-25T17:34:05,2021-08-04T20:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69826-00002,44.637163,-124.305867,,81,81,,,
TN382,,,,CE02SHBP-LJ01D-06-CTDBPN106,7,1,2020-08-25T17:34:05,2021-08-04T20:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69827-00001,44.637163,-124.305867,,81,81,,,
TN382,,,,CE02SHBP-LJ01D-06-DOSTAD106,7,1,2020-08-25T17:34:05,2021-08-04T20:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58320-00020,44.637163,-124.305867,,81,81,,,
TN382,,,,CE02SHBP-LJ01D-07-VEL3DC108,7,1,2020-08-25T17:34:05,2021-08-04T20:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69829-00003,44.637163,-124.305867,,81,81,,,
TN382,,,,CE02SHBP-LJ01D-08-OPTAAD106,7,1,2020-08-25T17:34:05,2021-08-04T20:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58332-00009,44.637163,-124.305867,,81,81,,,
TN382,,,,CE02SHBP-LJ01D-09-PCO2WB103,7,1,2020-08-25T17:34:05,2021-08-04T20:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70570-00002,44.637163,-124.305867,,81,81,,,
TN382,,,,CE02SHBP-LJ01D-10-PHSEND103,7,1,2020-08-25T17:34:05,2021-08-04T20:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-70571-00001,44.637163,-124.305867,,81,81,,,
TN382,,,,CE02SHBP-LJ01D-11-HYDBBA106,7,1,2020-08-25T17:34:05,2021-08-04T20:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58324-00014,44.637092,-124.305857,,81,81,,,
TN382,,,,CE02SHBP-MJ01C-07-ZPLSCB101,6,1,2020-08-15T22:27:00,2021-08-04T20:20:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATOSU-63259-00003,44.637383,-124.305562,,82,82,,,
TN382,,,,CE02SHBP-MJ01C-08-CAMDSB107,7,1,2020-08-13T19:50:00,2021-08-04T20:20:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATAPL-78437-00006,44.637210,-124.305458,,81,81,,,
TN393,,,,CE02SHBP-LJ01D-05-ADCPTB104,8,1,2021-08-23T19:27:00,2022-08-18T23:51:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69826-00001,44.637194,-124.305837,,81,81,,,
TN393,,,,CE02SHBP-LJ01D-06-CTDBPN106,8,1,2021-08-23T19:27:00,2022-08-18T23:51:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69827-00002,44.637194,-124.305837,,81,81,,,
TN393,,,,CE02SHBP-LJ01D-06-DOSTAD106,8,1,2021-08-23T19:27:00,2022-08-18T23:51:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58320-00019,44.637194,-124.305837,,81,81,,,
TN393,,,,CE02SHBP-LJ01D-07-VEL3DC108,8,1,2021-08-23T19:27:00,2022-08-18T23:51:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-69829-00001,44.637194,-124.305837,,81,81,,,
TN393,,,,CE02SHBP-LJ01D-08-OPTAAD106,8,1,2021-08-23T19:27:00,2022-08-18T23:51:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58332-00007,44.637194,-124.305837,,81,81,,,
TN393,,,,CE02SHBP-LJ01D-09-PCO2WB103,8,1,2021-08-23T19:27:00,2022-08-18T23:51:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-70570-00004,44.637194,-124.305837,,81,81,,,
TN393,,,,CE02SHBP-LJ01D-10-PHSEND103,8,1,2021-08-23T19:27:00,2022-08-18T23:51:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-70571-00004,44.637194,-124.305837,,81,81,,,
TN393,,,,CE02SHBP-LJ01D-11-HYDBBA106,8,1,2021-08-23T19:27:00,2022-08-18T23:51:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58324-00012,44.637138,-124.305872,,81,81,,,
TN393,,,,CE02SHBP-MJ01C-07-ZPLSCB101,7,1,2021-08-23T19:27:00,2022-08-18T23:51:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00036,ATOSU-63259-00001,44.637392,-124.305517,,82,82,,,
TN393,,,,CE02SHBP-MJ01C-08-CAMDSB107,8,1,2021-08-23T19:27:00,2024-08-15T20:21:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00036,ATAPL-78437-00009,44.637186,-124.305493,,82,82,,,
TN407,,,,CE02SHBP-LJ01D-05-ADCPTB104,9,1,2022-08-19T05:55:00,2023-08-14T19:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69826-00002,44.637213,-124.305724,,81,81,,,
TN407,,,,CE02SHBP-LJ01D-06-CTDBPN106,9,1,2022-08-19T05:55:00,2023-08-14T19:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69827-00003,44.637213,-124.305724,,81,81,,,
TN407,,,,CE02SHBP-LJ01D-06-DOSTAD106,9,1,2022-08-19T05:55:00,2023-08-14T19:20:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58320-00020,44.637213,-124.305724,,81,81,,,
